2011_6_30_Chase_p3649.7		BrookhavenNationalLabSalary	RuthSalary			
2011_6_30_Chase_p4555.93	BrookhavenNationalLabSalary	ThomasSalary			
2011_6_3_Credit_m229		TheLandOfNod			General				
2011_6_3_Credit_m44.97		Hess				Fuel				
2011_6_4_Credit_m3.86		Starbucks			Coffee				
2011_6_4_Credit_m43.44		JiffyLube			Service				
2011_6_6_Chase_m400		529Plan				CollegeFund			
2011_6_6_Chase_m416.66		IRAInvestment			ThomasIRA			
2011_6_6_Chase_p4555.94		BrookhavenNationalLabSalary	ThomasSalary			
2011_6_9_Chase_m416.66		IRAInvestment			RuthIRA				
2011_6_9_Chase_m67.39		Verizon				Phone				
2011_7_11_Chase_m40		ATMWithdrawal			Doctor				
2011_7_11_Chase_m416.66		IRAInvestment			RuthIRA				
2011_7_11_Chase_m67.17		Verizon				Phone				
2011_7_11_Credit_m2.12		Starbucks			Coffee				
2011_7_11_Credit_m3.86		Starbucks			Coffee				
2011_7_11_Credit_m3.86_x	Starbucks			Coffee				
2011_7_11_Credit_m5.75		CVS				General				
2011_7_12_Chase_m324.8		ToyotaCarPayment		CarPayment			
2011_7_12_Credit_m3.8		Starbucks			Coffee				
2011_7_15_Credit_m114.51	Cablevision			TVInternet			
2011_7_17_Credit_m44.18		Hess				Fuel				
2011_7_18_Credit_m17.25		CVS				General				
2011_7_18_Credit_m2.55		Starbucks			Coffee				
2011_7_18_Credit_m2.55_x	Starbucks			Coffee				
2011_7_18_Credit_m22.21		SilverStateFoodMart		Fuel				
2011_7_18_Credit_m3.1		Starbucks			Coffee				
2011_7_18_Credit_m3.86		Starbucks			Coffee				
2011_7_18_Credit_m9.74		HomeDepot			General				
2011_7_1_Credit_m18.24		Target				General				
2011_7_1_Credit_m50		Starbucks			Coffee				
2011_7_20_Credit_m10		CVS				Medicine			
2011_7_22_HSBC_p34.49		HouseDownPayementInterest	BankCharge			
2011_7_24_Credit_m4.95		Starbucks			Coffee				
2011_7_25_Credit_m12.99		AmazonMarketplace		General				
2011_7_25_Credit_m2.55		Starbucks			Coffee				
2011_7_25_Credit_m2.55_x	Starbucks			Coffee				
2011_7_25_Credit_m22.21		CVS				General				
2011_7_25_Credit_m43.44		Amazon				General				
2011_7_26_Credit_m19.51		AmazonMarketplace		General				
2011_7_26_Credit_m304.65	Nespresso			Coffee				
2011_7_26_Credit_m43.45		Amazon				General				
2011_7_26_Credit_m43.69		Hess				Fuel				
2011_7_27_Credit_m3.8		Starbucks			Coffee				
2011_7_27_Credit_m9.65		AmazonMarketplace		General				
2011_7_29_Chase_p3649.68	BrookhavenNationalLabSalary	RuthSalary			
2011_7_29_Chase_p4555.93	BrookhavenNationalLabSalary	ThomasSalary			
2011_7_31_Credit_m60		StonybrookChildrensHospital	Doctor				
2011_7_3_Credit_m10		CVS				Medicine			
2011_7_3_Credit_m42.46		Hess				Fuel				
2011_7_5_Chase_m400		529Plan				CollegeFund			
2011_7_5_Chase_m416.66		IRAInvestment			ThomasIRA			
2011_8_10_Chase_m68.15		Verizon				Phone				
2011_8_10_Credit_m8.89		CVS				General				
2011_8_11_Chase_m416.66		IRAInvestment			RuthIRA				
2011_8_11_Credit_m2.17		Starbucks			Coffee				
2011_8_11_Credit_m2.55		Starbucks			Coffee				
2011_8_12_Chase_m324.8		ToyotaCarPayment		CarPayment			
2011_8_12_Credit_m40		MandLAutoCare			Fuel				
2011_8_15_Credit_m114.51	Cablevision			TVInternet			
2011_8_15_Credit_m18		PortJeffFerry			Vacation			
2011_8_15_Credit_m19.63		PaneraBread			Vacation			
2011_8_15_Credit_m2.17		Starbucks			Coffee				
2011_8_15_Credit_m26.13		CVS				General				
2011_8_15_Credit_m3.29		Walgreens			General				
2011_8_15_Credit_m52.12		CrossSoundFerry			Vacation			
2011_8_15_Credit_m55.83		Diapers.com			General				
2011_8_15_Credit_m6.46		Starbucks			Coffee				
2011_8_15_Credit_m7.06		Starbucks			Coffee				
2011_8_15_Credit_m8.44		PaneraBread			Vacation			
2011_8_17_Credit_m3.8		Starbucks			Coffee				
2011_8_19_Credit_m18		PortJeffFerry			Vacation			
2011_8_19_Credit_m30		StonyBrookUniversityHospital	Doctor				
2011_8_1_Credit_m2.17		Starbucks			Coffee				
2011_8_1_Credit_m3.1		Starbucks			Coffee				
2011_8_1_Credit_m3.86		Starbucks			Coffee				
2011_8_21_Credit_m30		ProHealth			Doctor				
2011_8_21_Credit_m4.83		Starbucks			Coffee				
2011_8_21_Credit_m951.68	CourtyardByMarriott		Vacation			
2011_8_22_Credit_m15.27		CrossSoundFerry			Vacation			
2011_8_22_Credit_m29.59		MartignettiLiquors		Vacation			
2011_8_22_Credit_m3.8		Starbucks			Coffee				
2011_8_22_Credit_m3.86		Starbucks			Coffee				
2011_8_22_Credit_m45.04		Hess				Fuel				
2011_8_22_HSBC_p36.47		HouseDownPayementInterest	BankCharge			
2011_8_24_Credit_m12.29		BassRiverLiquors		Vacation			
2011_8_24_Credit_m17.77		TheChristmasTreeStore		Vacation			
2011_8_24_Credit_m8.75		Amazon				General				
2011_8_25_Credit_m83.69		StopAndShop			Vacation			
2011_8_26_Credit_m31.19		SoftAsAGrape			Vacation			
2011_8_26_Credit_m36.57		BassRiverLiquors		Vacation			
2011_8_26_Credit_m67.14		CrossSoundFerry			Vacation			
2011_8_26_Credit_m7.38		CapeCodCreamery			Vacation			
2011_8_26_Credit_m95.57		StopAndShop			Vacation			
2011_8_28_Credit_m19.24		GulfOil				Fuel				
2011_8_28_Credit_m21.71		RadioShack			General				
2011_8_28_Credit_m38.58		Hess				Fuel				
2011_8_28_Credit_m49		Acapulcos			Vacation			
2011_8_28_Credit_m5.76		Starbucks			Coffee				
2011_8_29_Credit_m22.52		CVS				General				
2011_8_29_Credit_m36.41		Target				General				
2011_8_29_Credit_m9.72		BoardwalkGames			General				
2011_8_2_Credit_m2.17		Starbucks			Coffee				
2011_8_2_Credit_m4.62		Starbucks			Coffee				
2011_8_30_Credit_m32.04		Amazon				General				
2011_8_31_Chase_m13.02		NationalGrid			GasElectric			
2011_8_31_Chase_m208.57		LIPA				GasElectric			
2011_8_31_Chase_p3649.7		BrookhavenNationalLabSalary	RuthSalary			
2011_8_31_Chase_p4555.93	BrookhavenNationalLabSalary	ThomasSalary			
2011_8_31_Credit_m309.56	ToysRUs				General				
2011_8_31_Credit_m80.5		NewYorkStateDMV			Registration			
2011_8_3_Chase_m180.71		LIPA				GasElectric			
2011_8_3_Chase_m19.91		NationalGrid			GasElectric			
2011_8_3_Credit_m12.82		Amazon				General				
2011_8_3_Credit_m42		MandLAutoCare			Fuel				
2011_8_4_Chase_m416.66		IRAInvestment			ThomasIRA			
2011_8_4_Credit_m15.21		Amazon				General				
2011_8_5_Chase_m400		529Plan				CollegeFund			
2011_8_7_Credit_m30		MollickEtraEtra			Doctor				
2011_8_7_Credit_m57.52		Hess				Fuel				
2011_8_7_Credit_m6.29		RiteAid				General				
2011_8_7_Credit_m8.13		CVS				General				
2011_8_8_Credit_m2.17		Starbucks			Coffee				
2011_8_8_Credit_m2.17_x		Starbucks			Coffee				
2011_8_8_Credit_m2.55		Starbucks			Coffee				
2011_8_8_Credit_m2.72		CVS				General				
2011_8_8_Credit_m20.14		IKEA				General				
2011_8_8_Credit_m3.86		Starbucks			Coffee				
2011_8_8_Credit_m652.55		SmithtownToyota			Service				
2011_9_11_Credit_m30		PediatricCardiology		Doctor				
2011_9_11_Credit_m5.39		Starbucks			Coffee				
2011_9_12_Chase_m416.66		IRAInvestment			RuthIRA				
2011_9_12_Credit_m18.92		ExxonMobil			Fuel				
2011_9_12_Credit_m3.86		Starbucks			Coffee				
2011_9_12_Credit_m3.86_x	Starbucks			Coffee				
2011_9_13_Chase_m324.8		ToyotaCarPayment		CarPayment			
2011_9_14_Credit_m10.85		Amazon				General				
2011_9_14_Credit_m7.22		Starbucks			Coffee				
2011_9_15_Credit_m10		CVS				Medicine			
2011_9_15_Credit_m114.51	Cablevision			TVInternet			
2011_9_15_Credit_m26.01		CVS				General				
2011_9_18_Credit_m40		MandLAutoCare			Fuel				
2011_9_19_Credit_m16.12		Target				General				
2011_9_19_Credit_m17.2		WestoneLaboraties		Doctor				
2011_9_22_HSBC_p37.44		HouseDownPayementInterest	BankCharge			
2011_9_25_Credit_m42		MandLAutoCare			Fuel				
2011_9_26_Credit_m16.38		CVS				General				
2011_9_26_Credit_m2.99		Starbucks			Coffee				
2011_9_26_Credit_m3.86		Starbucks			Coffee				
2011_9_26_Credit_m5.11		Starbucks			Coffee				
2011_9_27_Credit_m17.23		AmazonMarketplace		General				
2011_9_27_Credit_m59.17		CVS				General				
2011_9_27_Credit_p61.77		Check				Clothing			
2011_9_28_Credit_m19.56		CVS				General				
2011_9_30_Chase_p3649.68	BrookhavenNationalLabSalary	RuthSalary			
2011_9_30_Chase_p4555.94	BrookhavenNationalLabSalary	ThomasSalary			
2011_9_5_Credit_m12.78		Target				General				
2011_9_5_Credit_m2.55		Starbucks			Coffee				
2011_9_5_Credit_m23.82		AmazonMarketplace		General				
2011_9_5_Credit_m28.64		Amazon				General				
2011_9_5_Credit_m7.06		Starbucks			Coffee				
2011_9_6_Chase_m400		529Plan				CollegeFund			
2011_9_6_Chase_m416.66		IRAInvestment			ThomasIRA			
2011_9_6_Credit_m17.11		CVS				General				
2011_9_6_Credit_m3.86		Starbucks			Coffee				
2011_9_7_Credit_m11.42		CVS				General				
2011_9_7_Credit_m22.8		Amazon				General				
2011_9_7_Credit_m3.86		Starbucks			Coffee				
2011_9_7_Credit_m32.04		Amazon				General				
2011_9_7_Credit_m39.5		Hess				Fuel				
2011_9_8_Credit_m7.06		Starbucks			Coffee				
2011_9_9_Chase_m65.08		Verizon				Phone				
2011_9_9_Credit_m5.39		Starbucks			Coffee				
2011_9_9_Credit_m90		AlfredCossariMD			Doctor				
2012_10_10_Credit_m1.45		FermilabCafe			Dining				
2012_10_10_Credit_m133.21	LandsEnd			Clothing			
2012_10_11_Chase_m131.98	Verizon				Phone				
2012_10_11_Chase_m416.66	IRAInvestment			ThomasIRA			
2012_10_11_Credit_m1.45		FermilabCafe			Dining				
2012_10_11_Credit_m1.45_x	FermilabCafe			Dining				
2012_10_11_Credit_m17.16	Amazon				Entertainment			
2012_10_11_Credit_m2.9		FermilabCafe			Dining				
2012_10_11_Credit_m72.45	Target				Groceries			
2012_10_11_HSBC_p1300		HSBCTransfer			HouseDownPayment		
2012_10_12_Credit_m1.45		FermilabCafe			Dining				
2012_10_12_Credit_m14.92	PaneraBread			Dining				
2012_10_12_Credit_m19.19	Amazon				Entertainment			
2012_10_12_Credit_m2.9		FermilabCafe			Dining				
2012_10_12_Credit_m26.72	Amazon				Entertainment			
2012_10_12_Credit_m30		RiversidePsychiatric		Doctor				
2012_10_12_Credit_m36.64	Amazon				Entertainment			
2012_10_12_Credit_m37.75	Amazon				Entertainment			
2012_10_12_Credit_m74.3		Gap				Clothing			
2012_10_14_Credit_m308.78	Gap				Clothing			
2012_10_14_Credit_m37		NPR-Chicago			Charity				
2012_10_14_Credit_m42.09	ExxonMobil			Fuel				
2012_10_15_Chase_m1384.08	Chase				CreditCard			
2012_10_15_Credit_m1.45		FermilabCafe			Dining				
2012_10_15_Credit_m1.45_x	FermilabCafe			Dining				
2012_10_15_Credit_m10.14	Gymboree			Clothing			
2012_10_15_Credit_m10.59	Starbucks			Coffee				
2012_10_15_Credit_m154.49	Target				Groceries			
2012_10_15_Credit_m1692.24	Sears				Furniture			
2012_10_15_Credit_m2.2		FermilabCafe			Dining				
2012_10_15_Credit_m27.77	PaneraBread			Dining				
2012_10_15_Credit_m4.17		CaribouCoffee			Coffee				
2012_10_15_Credit_m5.91		FermilabCafe			Dining				
2012_10_15_Credit_m6.05		Target				Groceries			
2012_10_15_Credit_p1384.08	ChaseCreditCardPayment		CreditCard			
2012_10_15_Credit_p22.67	Target				Groceries			
2012_10_15_Credit_p32.58	Gymboree			Clothing			
2012_10_15_Credit_p47.63	Gymboree			Clothing			
2012_10_16_Credit_m1.45		FermilabCafe			Dining				
2012_10_16_Credit_m138.72	AllState			CarInsurance			
2012_10_16_Credit_m192		WildOutWest			TVInternet			
2012_10_16_Credit_m23.07	BostonMarket			Dining				
2012_10_16_Credit_m434.71	AllState			CarInsurance			
2012_10_17_Credit_m1.45		FermilabCafe			Dining				
2012_10_17_Credit_m1.45_x	FermilabCafe			Dining				
2012_10_17_Credit_m81.33	HannaAndersson			Clothing			
2012_10_18_Credit_m3.66		FermilabCafe			Dining				
2012_10_18_Credit_m3.78		FermilabCafe			Dining				
2012_10_19_Credit_m150.02	EddieBauer			Clothing			
2012_10_19_Credit_m17.52	JewelOsco			Groceries			
2012_10_19_Credit_m2.9		FermilabCafe			Dining				
2012_10_19_Credit_m6.34		FermilabCafe			Dining				
2012_10_1_Chase_m147.4		LIPA				GasElectric			
2012_10_1_Credit_m10.54		NoodlesAndCo			Dining				
2012_10_1_Credit_m128.62	EddieBauer			Clothing			
2012_10_1_Credit_m13.2		Zoup				Dining				
2012_10_1_Credit_m3.73		Starbucks			Coffee				
2012_10_1_Credit_m3.91		Target				Groceries			
2012_10_1_Credit_m4.66		Starbucks			Coffee				
2012_10_1_Credit_m5.21		Starbucks			Coffee				
2012_10_1_Credit_m63.51		Target				Groceries			
2012_10_21_Credit_m1.45		FermilabCafe			Dining				
2012_10_21_Credit_m1.45_x	FermilabCafe			Dining				
2012_10_21_Credit_m1.45_x_x	FermilabCafe			Dining				
2012_10_21_Credit_m80.96	Gymboree			Clothing			
2012_10_21_Credit_p2871.98	ChaseCreditCardPayment		CreditCard			
2012_10_22_Chase_m2871.98	Chase				CreditCard			
2012_10_22_Chase_p157.35	Fermilab			WorkTravel			
2012_10_22_Chase_p50		Fermilab			WorkTravel			
2012_10_22_Credit_m10.66	Starbucks			Coffee				
2012_10_22_Credit_m10.66_x	Starbucks			Coffee				
2012_10_22_Credit_m11.25	EinsteinBrothers		Dining				
2012_10_22_Credit_m139.15	Dominicks			Groceries			
2012_10_22_Credit_m15.99	Netflix				Entertainment			
2012_10_22_Credit_m3.5		EinsteinBrothers		Dining				
2012_10_22_Credit_m44		CurryLeaf			Dining				
2012_10_22_Credit_p144.9	Gap				Clothing			
2012_10_22_HSBC_p27.76		HSBCInterestPaid		HouseDownPayment		
2012_10_23_Chase_m1750		GraceHsu			Rent				
2012_10_23_Credit_m0.2		Gap				Clothing			
2012_10_23_Credit_m1.45		FermilabCafe			Dining				
2012_10_23_Credit_m10.63	Gap				Clothing			
2012_10_23_Credit_m117.6	Boden				Clothing			
2012_10_23_Credit_m14.74	Potbelly			Dining				
2012_10_23_Credit_m2.9		FermilabCafe			Dining				
2012_10_23_Credit_m24		MortonArboretum			Entertainment			
2012_10_23_Credit_m38.1		Speedway			Fuel				
2012_10_23_Credit_m62.48	LandsEnd			Clothing			
2012_10_23_Credit_m7.98		Amazon				Entertainment			
2012_10_23_Credit_m72.2		Boden				Clothing			
2012_10_23_Credit_m91		MortonArboretum			Entertainment			
2012_10_23_Credit_p150.02	EddieBauer			Clothing			
2012_10_24_Chase_m18.33		NationalGrid			GasElectric			
2012_10_24_Credit_m2.9		FermilabCafe			Dining				
2012_10_24_Credit_m23.94	PayPal				GiftsGiven			
2012_10_24_Credit_m46.59	Gap				Clothing			
2012_10_25_Credit_m1.43		FermilabCafe			Dining				
2012_10_25_Credit_m1.45		FermilabCafe			Dining				
2012_10_25_Credit_m1.45_x	FermilabCafe			Dining				
2012_10_25_Credit_m2.9		FermilabCafe			Dining				
2012_10_25_Credit_m295.04	CityOfNaperville		GasElectric			
2012_10_25_Credit_m59.9		WestoneLaboraties		Doctor				
2012_10_26_Chase_m1502.65	FNALDayCare			ChildCare			
2012_10_26_Credit_m1.45		FermilabCafe			Dining				
2012_10_26_Credit_m1.45_x	FermilabCafe			Dining				
2012_10_26_Credit_m36.18	PayPal				GiftsGiven			
2012_10_26_Credit_m36.93	Target				Groceries			
2012_10_26_Credit_m6.34		FermilabCafe			Dining				
2012_10_26_Credit_m64.65	SuperLube			Service				
2012_10_28_Credit_m13.4		AtlantaBread			Dining				
2012_10_28_Credit_m2.2		FermilabCafe			Dining				
2012_10_28_Credit_m2.9		FermilabCafe			Dining				
2012_10_28_Credit_m21.26	Gap				Clothing			
2012_10_28_Credit_m42.44	Gap				Clothing			
2012_10_29_Credit_m10.81	Starbucks			Coffee				
2012_10_29_Credit_m154.39	Dominicks			Groceries			
2012_10_29_Credit_m18.97	Zoup				Dining				
2012_10_29_Credit_m37.43	HomeDepot			General				
2012_10_29_Credit_m4.28		Starbucks			Coffee				
2012_10_29_Credit_m53		ZazuSalon			Hair				
2012_10_29_Credit_m6.6		Butera				Groceries			
2012_10_29_Credit_m7.96		Starbucks			Coffee				
2012_10_29_Credit_m9.2		Starbucks			Coffee				
2012_10_2_Credit_m1.45		FermilabCafe			Dining				
2012_10_2_Credit_m1.45_x	FermilabCafe			Dining				
2012_10_2_Credit_m10.64		Macys				Clothing			
2012_10_2_Credit_m10.89		Chipotle			Dining				
2012_10_2_Credit_m22.42		Palomino			Recreation			
2012_10_2_Credit_m6.34		FermilabCafe			Dining				
2012_10_2_Credit_m6.48		BarnesAndNoble			General				
2012_10_2_Credit_m63.5		Macys				Clothing			
2012_10_30_Credit_m1.45		FermilabCafe			Dining				
2012_10_30_Credit_m1.45_x	FermilabCafe			Dining				
2012_10_30_Credit_m2.15		Starbucks			Coffee				
2012_10_31_Chase_m1441.37	Chase				CreditCard			
2012_10_31_Chase_p4257.17	Fermilab			RuthSalary			
2012_10_31_Credit_m2.9		FermilabCafe			Dining				
2012_10_31_Credit_p1441.37	ChaseCreditCardPayment		CreditCard			
2012_10_3_Chase_m875		GraceHsu			Rent				
2012_10_3_Credit_m1.45		FermilabCafe			Dining				
2012_10_3_Credit_m1.45_x	FermilabCafe			Dining				
2012_10_3_Credit_m1.45_x_x	FermilabCafe			Dining				
2012_10_3_Credit_m109.99	Amazon				Entertainment			
2012_10_3_Credit_m3.6		Westin				WorkTravel			
2012_10_3_Credit_m42		Target				Groceries			
2012_10_4_Chase_m416.66		IRAInvestment			RuthIRA				
2012_10_4_Credit_m1.45		FermilabCafe			Dining				
2012_10_4_Credit_m2.1		FermilabCafe			Dining				
2012_10_4_Credit_m2.9		FermilabCafe			Dining				
2012_10_4_Credit_m47		BPOil				Fuel				
2012_10_4_Credit_m54		AmericanTaxi			WorkTravel			
2012_10_4_Credit_m6.34		FermilabCafe			Dining				
2012_10_4_Credit_m717.36	Westin				WorkTravel			
2012_10_5_Chase_m400		529Plan				CollegeFund			
2012_10_5_Credit_m1.45		FermilabCafe			Dining				
2012_10_5_Credit_m1.45_x	FermilabCafe			Dining				
2012_10_5_Credit_m19.99		Amazon				Entertainment			
2012_10_5_Credit_m2.9		FermilabCafe			Dining				
2012_10_5_Credit_m50		HLAAWalk4Hearing		Dining				
2012_10_5_Credit_m6.34		FermilabCafe			Dining				
2012_10_5_Credit_m7.61		Amazon				Entertainment			
2012_10_7_Credit_m140.22	Dominicks			Groceries			
2012_10_7_Credit_m2.2		FermilabCafe			Dining				
2012_10_7_Credit_m24.42		PaneraBread			Dining				
2012_10_7_Credit_m3.87		FermilabCafe			Dining				
2012_10_7_Credit_m5.16		FermilabCafe			Dining				
2012_10_8_Credit_m10.99		PayPal				GiftsGiven			
2012_10_8_Credit_m20		DupageMedicalGroup		Hospital			
2012_10_8_Credit_m20.5		RegalCinemas			Entertainment			
2012_10_8_Credit_m23.92		Starbucks			Coffee				
2012_10_8_Credit_m29.5		RedRobin			Dining				
2012_10_8_Credit_m31.25		PotteryBarn			Furniture			
2012_10_8_Credit_m4.36		BrookfieldZoo			Entertainment			
2012_10_8_Credit_m4.58		Starbucks			Coffee				
2012_10_8_Credit_p1726.31	ChaseCreditCardPayment		CreditCard			
2012_10_9_Chase_m1300		HSBCTransfer			HouseDownPayment		
2012_10_9_Chase_m1726.31	Chase				CreditCard			
2012_10_9_Credit_m195.92	LandsEnd			Clothing			
2012_10_9_Credit_m5.38		FermilabCafe			Dining				
2012_11_11_Credit_m1.61		FermilabCafe			Dining				
2012_11_11_Credit_m4.73		FermilabCafe			Dining				
2012_11_12_Credit_m136.06	Target				Groceries			
2012_11_12_Credit_m15.24	PaneraBread			Dining				
2012_11_12_Credit_m15.26	Potbelly			Dining				
2012_11_12_Credit_m4.82		PetersonSpirits			Groceries			
2012_11_12_Credit_m46.96	www.bookworm.com		General				
2012_11_12_Credit_m6.46		Butera				Groceries			
2012_11_12_Credit_m7.46		Starbucks			Coffee				
2012_11_12_Credit_m79		AmazonPrime			General				
2012_11_12_Credit_m9.71		Starbucks			Coffee				
2012_11_13_Chase_m416.66	IRAInvestment			ThomasIRA			
2012_11_13_Credit_m3.23		FermilabCafe			Dining				
2012_11_13_Credit_m30.5		NPR-Chicago			Charity				
2012_11_13_Credit_m4.06		CaribouCoffee			Coffee				
2012_11_13_Credit_m51.97	AmazonMarketplace		General				
2012_11_13_Credit_m6.99		FermilabCafe			Dining				
2012_11_14_Credit_m21.4		PaneraBread			Dining				
2012_11_14_Credit_m3.23		FermilabCafe			Dining				
2012_11_15_Chase_m30		ProHealth			Doctor				
2012_11_15_Credit_m1.61		FermilabCafe			Dining				
2012_11_15_Credit_m1.88		FermilabCafe			Dining				
2012_11_15_Credit_m39.56	Speedway			Fuel				
2012_11_15_Credit_m4.73		FermilabCafe			Dining				
2012_11_15_Credit_m50		PumpItUp			GiftsGiven			
2012_11_15_Credit_m51.07	Target				Groceries			
2012_11_15_Credit_p1456.59	ChaseCreditCardPayment		CreditCard			
2012_11_15_Credit_p58.8		Boden				Clothing			
2012_11_15_Credit_p72.2		Boden				Clothing			
2012_11_19_Credit_m11.25	Wings				Vacation			
2012_11_19_Credit_p11.25	Wings				Vacation			
2012_11_1_Chase_m166.28		Chase				WorkTravel			
2012_11_1_Chase_m194		IllinoisDMV			Registration			
2012_11_1_Chase_m5		Chase				BankCharge			
2012_11_1_Credit_m1.16		FermilabCafe			Dining				
2012_11_1_Credit_m1.45		FermilabCafe			Dining				
2012_11_1_Credit_m121.2		Gotskinds			Clothing			
2012_11_1_Credit_m2.9		FermilabCafe			Dining				
2012_11_1_Credit_m42.94		NicorGas			GasElectric			
2012_11_21_Chase_m1750		GraceHsu			Rent				
2012_11_21_HSBC_p29.18		HSBCInterestPaid		HouseDownPayment		
2012_11_27_Chase_m1349.08	ChaseCreditCardPayment		CreditCard			
2012_11_2_Chase_m887.65		FNALDayCare			ChildCare			
2012_11_2_Credit_m1.44		FermilabCafe			Dining				
2012_11_2_Credit_m1.45		FermilabCafe			Dining				
2012_11_2_Credit_m50		AmericanTaxi			WorkTravel			
2012_11_2_Credit_m6.34		FermilabCafe			Dining				
2012_11_2_Credit_p57		NapervilleParkDistrict		Recreation			
2012_11_30_Chase_m105.2		MowItAll			General				
2012_11_30_Chase_m887.65	FNALDayCare			ChildCare			
2012_11_30_Chase_p4257.18	Fermilab			RuthSalary			
2012_11_4_Credit_m1.45		FermilabCafe			Dining				
2012_11_4_Credit_m1.45_x	FermilabCafe			Dining				
2012_11_4_Credit_m1.65		ForeignTransactionFee		BankCharge			
2012_11_4_Credit_m38.39		Speedway			Fuel				
2012_11_4_Credit_m4		Starbucks			Coffee				
2012_11_4_Credit_m5.91		FermilabCafe			Dining				
2012_11_4_Credit_m55.32		UBCBookstore			Vacation			
2012_11_4_Credit_m7.98		Qdoba				Dining				
2012_11_5_Chase_m400		529Plan				CollegeFund			
2012_11_5_Chase_m416.66		IRAInvestment			RuthIRA				
2012_11_5_Credit_m11.86		PaneraBread			Dining				
2012_11_5_Credit_m4.06		CaribouCoffee			Coffee				
2012_11_5_Credit_m4.35		Starbucks			Coffee				
2012_11_5_Credit_m5.36		Target				Groceries			
2012_11_5_Credit_m5.82		Starbucks			Coffee				
2012_11_5_Credit_m7.13		IKEA				General				
2012_11_5_Credit_m81.3		Dominicks			Groceries			
2012_11_6_Chase_m1300		HSBCTransfer			HouseDownPayment		
2012_11_6_Credit_m1.39		FermilabCafe			Dining				
2012_11_6_Credit_m12.59		Target				Groceries			
2012_11_6_Credit_m19.41		Zoup				Dining				
2012_11_6_Credit_m30.65		HudsonNews			Entertainment			
2012_11_6_Credit_m4		Starbucks			Coffee				
2012_11_6_Credit_m4.84		FermilabCafe			Dining				
2012_11_6_Credit_m5.9		USPS				General				
2012_11_6_Credit_m51		AmericanTaxi			WorkTravel			
2012_11_6_Credit_m6.99		FermilabCafe			Dining				
2012_11_6_Credit_m7.98		Qdoba				Dining				
2012_11_7_Credit_m1.61		FermilabCafe			Dining				
2012_11_7_Credit_m1.61_x	FermilabCafe			Dining				
2012_11_7_Credit_m3.23		FermilabCafe			Dining				
2012_11_8_Credit_m1.61		FermilabCafe			Dining				
2012_11_8_Credit_m3.23		FermilabCafe			Dining				
2012_11_8_HSBC_p1300		HSBCTransfer			HouseDownPayment		
2012_11_9_Chase_m129.7		Verizon				Phone				
2012_11_9_Credit_m2.42		FermilabCafe			Dining				
2012_11_9_Credit_m4.03		FermilabCafe			Dining				
2012_11_9_Credit_m427.61	Talbots				Clothing			
2012_11_9_Credit_m6.99		FermilabCafe			Dining				
2012_12_10_Chase_m1859.91	ChaseCreditCardPayment		CreditCard			
2012_12_10_HSBC_p1300		HSBCTransfer			HouseDownPayment		
2012_12_11_Chase_m129.64	Verizon				Phone				
2012_12_11_Chase_m416.66	IRAInvestment			ThomasIRA			
2012_12_20_Chase_m1750		GraceHsu			Rent				
2012_12_21_HSBC_p22.39		HSBCInterestPaid		HouseDownPayment		
2012_12_24_Chase_p1756.58	Fermilab			WorkTravel			
2012_12_27_HSBC_p3.13		HSBCInterestPaid		HouseDownPayment		
2012_12_28_Chase_m2341.91	ChaseCreditCardPayment		CreditCard			
2012_12_28_Chase_p4257.17	Fermilab			RuthSalary			
2012_12_31_Chase_m5200		529Plan				CollegeFund			
2012_12_31_Chase_m5227.3	ChaseCreditCardPayment		CreditCard			
2012_12_4_Chase_m416.66		IRAInvestment			RuthIRA				
2012_12_5_Chase_m400		529Plan				CollegeFund			
2012_12_6_Chase_m1300		HSBCTransfer			HouseDownPayment		
2012_1_10_Credit_m32.58		HomeDepot			General				
2012_1_10_Credit_m4.29		Starbucks			Coffee				
2012_1_10_Credit_m73		AAA				Service				
2012_1_11_Chase_m416.74		IRAInvestment			RuthIRA				
2012_1_11_Chase_m68.56		Verizon				Phone				
2012_1_11_Credit_m114.51	Cablevision			TVInternet			
2012_1_11_Credit_m4.33		CVS				General				
2012_1_12_Credit_m27.08		CVS				General				
2012_1_15_Credit_m41		MandLAutoCare			Fuel				
2012_1_16_Credit_m3.81		Starbucks			Coffee				
2012_1_16_Credit_m3.86		Starbucks			Coffee				
2012_1_16_Credit_m3.86_x	Starbucks			Coffee				
2012_1_17_Credit_m3.86		Starbucks			Coffee				
2012_1_17_Credit_m5.09		CVS				General				
2012_1_17_Credit_m50.36		CVS				Medicine			
2012_1_19_Credit_m25.59		CVS				General				
2012_1_1_Credit_m3.86		Starbucks			Coffee				
2012_1_20_HSBC_p49.18		HouseDownPayementInterest	BankCharge			
2012_1_22_Credit_m10.8		Amazon				General				
2012_1_22_Credit_m4.83		Starbucks			Coffee				
2012_1_23_Credit_m4.35		Starbucks			Coffee				
2012_1_23_Credit_m4.65		Starbucks			Coffee				
2012_1_23_Credit_m8.51		Starbucks			Coffee				
2012_1_24_Credit_m39.15		Hess				Fuel				
2012_1_25_Credit_m56.37		Hess				Fuel				
2012_1_26_Credit_m15.51		CVS				General				
2012_1_27_Chase_p220.94		CashRedemption			GiftReceived			
2012_1_2_Credit_m6.35		Starbucks			Coffee				
2012_1_2_Credit_m7.06		Starbucks			Coffee				
